npi,depression,tobacco,weight,bloodpressure,comparingmeds,reduceheart
1336169283,,90,50,,100,91
1679692206,,91,,,,
1295931962,,88,39,,,
1851375505,,100,100,,,
1023103793,,,66,,,
1649253410,,100,,,,
1699798652,,,,,100,
1396833513,,,100,,,
1902855109,,99,,,,
1750360178,,100,,,,
1952434086,,96,62,,,
1235214503,,100,,,,
1811973753,,100,,,,
1982801767,23,98,,,,
1932290491,,100,,,,
1699874693,,100,,,,
1609892215,,100,,,,
1437171618,,100,,,,
1720418809,,100,99,,,
1932420916,0,100,26,,,
1174950455,100,100,,,,
1568530293,,,100,,,
1487838256,,100,69,,,
1396954376,,84,,,,
1215364385,,,100,,,
1467733659,,,,28,,
1407288178,,,100,,,
1750718904,,,100,,,
1720073521,,100,100,,,
1326280504,,97,,,,
1891133906,,,30,,,
1770711350,,,0,,,
1144653932,,,99,,,
1720244734,0,100,29,,,
1699901991,,100,,,,
1689938417,,,100,,,
1033466545,,80,,,,
1982998464,,,100,,,
1639426661,,,30,,,
1821332784,,,95,,,
1255664678,,97,63,,,
1518955079,,,100,,,
1609113943,,92,75,,,
1295963254,,,,22,,
1609131275,,,65,,,
1699964726,,100,,,,
1588614309,,96,46,,,
1922008366,,100,100,,,
1871701706,,100,97,,,
1952674061,,,100,,,
1629105762,,,,93,,
1629272471,,,,100,,
1144483561,,100,,,,
1932309754,,100,,,,
1053577825,,,100,,,
1265480958,,100,,,,
1760789366,,64,77,60,,
1053511436,,93,25,,,
1730488776,,100,,,,
1932488145,,95,,,,
1538182118,,100,,,,
1932268927,,,,100,,
1285716456,,,100,,,
1992902803,,100,45,,,
1154585149,,82,40,,,
1053406512,,90,,64,,
1710984174,,,,100,,
1295928083,,,100,,,
1760506695,,,,100,,
1114946415,,100,100,,,
1376635938,,,100,,,
1417261991,,100,100,,,
1215092838,,,24,,,
1437151214,,,,100,,
1174502215,98,99,,,,
1083871974,,100,,,,
1598835803,,,100,,,
1588771471,,63,,,,
1417113713,,98,,,,
1356331839,,100,,,,
1003028101,,,,0,,
1255744355,,,100,,,
1487067005,,,100,,,
1457526535,,100,20,,,
1841206992,,,96,,,
1275869273,,,100,,,
1972814374,,100,,,,
1679853105,,,82,,,
1700177417,,81,,,,
1811288772,,,,96,,
1447663315,,,100,,,
1699180109,,100,,,,
1184624660,,100,,,,
1710003728,,,50,,,
1265466320,,100,,,,
1972517431,,100,,,,
1356343990,,100,,,,
1255331765,,,100,,,
1316047442,,,95,,,
1376552422,,43,,98,,
1316939630,,100,,,,
1770574139,,100,,,,
1164473526,,100,100,,,
1255383766,,99,65,99,,
1447392543,,100,,,,
1851388524,,99,,,,
1992752349,,,100,,,
1295842896,,,49,,,
1932211224,,100,,,,
1114923778,,,,,,99
1932105210,,97,44,,,95
1366440349,,,98,,,
1235246174,,,89,,,
1043250764,,,100,,,
1215930912,,100,,,,
1447286497,100,100,100,,,
1659361541,,100,,,,
1609870344,,100,,,,
1316969462,,100,,,,
1477666287,,100,,,,
1083606453,,100,,,,
1881695088,,,,,,74
1043258569,,,82,,,
1144222407,,100,,,,
1366547234,,100,100,,,
1164412862,,,92,,,
1518063619,,,,96,,
1093735508,,,,100,,
1508824517,,97,,,,
1346335023,,99,81,,,
1407824097,,100,,,,
1326071440,,,,96,,
1487617353,,,,,,82
1194750638,,96,,,,
1528050465,0,93,45,,96,87
1629038666,,,100,,,
1174524326,,92,38,,,
1073534319,,,,97,,
1861401267,,100,,,,
1083601629,,100,,,,97
1124236286,,100,,,,
1720030554,,100,100,,,
1134135205,,,100,,,
1922035559,,100,,,,
1497783609,,99,95,97,100,
1528068095,,97,,,,
1619959509,,100,,,,
1730280512,,100,,,,
1336107887,,100,100,,,
1720184120,,,,,,95
1821073990,,100,,,,
1841224086,,95,28,,,
1093760191,,100,,,,
1255439683,,100,100,,,
1457357295,,100,,100,,
1699772574,,100,98,,,
1528041506,100,,,,,
1962491001,,100,,,,
1386693190,,92,,,,
1356452742,,100,,,,
1528073970,,,100,,,
1992891378,,86,,96,,
1225144785,100,,,,,
1912015363,,100,94,100,,
1497720676,,87,,,,
1639166622,,100,,100,,
1821085713,100,,,,,
1770578833,,100,,,,
1326036948,,100,,,,
1427024322,,,100,,,
1154377992,,,0,,,
1932279049,,92,87,96,,
1508887597,,,81,,,
1851376446,,100,,,,
1720189152,,,100,,,
1407883036,0,97,49,,,
1437164944,,100,100,,,
1205831617,,,,79,,
1952417610,,95,80,,,
1740366970,,98,,,,
1952483836,,100,,,,
1114944063,,100,,,,
1275565095,,100,24,78,,
1588666986,,99,,,,
1033181722,,100,100,,,
1689616369,,,,7,,
1518913946,,,100,,,
1306817549,,100,,,,
1750486908,,,100,,,
1679510077,,100,,,,
1558337089,,100,,,,
1730174129,,100,,,,
1669435293,,80,,,,
1396819090,,100,,,,
1386600062,,92,,,,
1841224490,0,100,38,,,
1164484051,,100,100,100,,99
1487754883,,,100,,,
1386628501,,100,,,,
1285807628,,94,,,,
1073534848,,100,,,,
1689687790,,100,,,,
1992709349,,100,,,,
1508872672,,,71,,,
1578541983,,100,,,,
1437142577,,98,40,,,
1093753451,,100,100,100,,
1023028479,,100,,,,
1043388812,,100,,,,
1285623819,,100,,100,,
1265514095,,97,,,,
1871521625,,100,,,,
1932136934,,100,,,,
1215007851,,,97,,,
1578525069,,96,47,,,
1104828532,,93,,,,
1669460101,,100,,,,
1285676072,,72,40,,,
1013047018,100,100,,,,
1255427746,,93,,,,
1598727554,,100,,,,
1285621177,,,,98,,
1093706491,,100,100,,,
1235132416,,100,,,,
1497864375,,100,99,,,
1811989916,,,,,100,
1073625117,,100,100,,,
1619949732,,,71,,,
1922039874,0,94,42,,,
1902946445,,100,,,,
1114034543,,93,,,,
1447290697,,100,,,,
1568431963,,100,,,,
1972581403,,100,,,,
1811900830,99,100,58,,100,
1558315879,,89,,,,
1609987999,,,,100,,
1104926260,,,,100,,
1043290489,,93,46,,,
1275530412,,100,,,,
1588645956,,100,,,,
1285766451,,100,,,,
1588764187,,100,94,,,
1023031135,,100,100,100,,
1407875586,,100,100,,,
1831272707,,,98,,,
1033154158,,100,,,,
1982652780,,100,,,,
1831134469,,100,,,,
1114911641,,98,,,,
1588758510,,,0,,,
1801818257,,,,100,,
1124052626,,,52,,,
1932139060,,,100,,,
1386614055,,,,95,,
1811003684,,,,95,,
1376553487,,95,,,,
1043267149,,100,,,,
1891706107,,,100,,,
1447364013,,100,97,100,,
1043276934,,74,96,99,,
1023043346,,,96,,,
1750483822,,100,99,,,
1841253192,,100,100,,,
1851340723,,99,,,,
1912097072,,100,,,,
1679583926,,,100,,,
1306832068,,100,,100,,
1104853605,,100,,,,
1881692622,0,89,37,,,88
1114022175,,100,,,,
1336129212,,100,,,,
1003980947,,100,,,,
1124007067,,,,100,,
1962458679,,,91,,,
1730258575,,100,,,,
1528030830,,100,44,,,
1225038557,,100,,,,
1982711586,,100,,,,
1700068723,,,31,,,
1457379125,,100,63,,,
1801884085,,100,,100,,
1003883034,,,,100,,
1083763072,,100,,,,
1093797797,,,95,,,
1598721904,,,100,,,
1902872245,,100,46,,,
1578554879,,100,,,,
1649246695,,,,,,96
1033112446,,92,,,,
1518947845,,100,,,,
1073534830,,83,52,,,
1821049909,,79,42,,,
1700854197,,100,,,,
1053386367,,90,,,,
1154398253,,100,,,,
1972615599,,,,100,,
1275540395,,100,,100,,
1689670473,,100,,,,
1811179054,,87,98,,,
1982798807,,,99,,,
1700085248,,100,,,,
1770564015,,100,99,,,
1811096134,,100,,,,
1528296282,,,100,,,
1477660769,,89,,,,
1245225937,,,,100,,
1740333616,,100,,,,
1326014135,,100,,,,
1821080367,,100,,,,
1427078724,,100,,,,
1518948751,,100,,,,
1659446607,,,100,,,
1417944091,,,56,,,
1952573289,,100,,,,
1366432015,,98,,,,
1124029772,,,,,,100
1780656975,,100,,,,
1801800842,,,89,,,
1841453057,,96,,,,
1932106804,,90,,,,
1922195494,,100,54,,,
1457594905,,,99,,,
1467680710,,,35,,,
1225000367,0,89,38,,,
1538306832,,,,100,,
1093957540,,,40,,,
1730358953,,95,,,,
1528186384,,98,,100,,
1487819702,,90,81,,,
1134156391,,100,,,,
1952517435,,100,,,,
1578562245,,100,87,,,
1043403751,,100,,,,
1396886396,,100,,,,93
1124258744,,,98,,,
1851559777,,99,,,,
1750545455,,98,,,,
1306027180,,,100,,,
1588632277,,,100,,,
1174603336,,,100,,,
1174530620,,,,100,,
1942245931,,,100,,,
1548210982,,100,,,,
1962472639,,100,,,,
1922081702,,100,,,,
1831170166,,100,,,,
1245292309,,99,77,,,
1316003304,,100,,,,
1437233103,,,81,,,
1780854950,,,100,,,
1306009659,,100,8,,,
1174789713,,,65,,,
1619079639,100,100,,,,
1154593804,,,100,,,
1467554436,,100,,,,
1992992317,,100,,,,
1477735975,,100,,,,
1972553410,,,,100,,
1609808054,,82,50,,,
1871604645,,100,,,,
1235136573,,,100,,,
1992856272,,99,98,,,
1295829612,,,100,,,
1588787568,,100,,,,
1770504474,0,97,53,,,80
1497954374,,100,,,,
1912904954,,100,,,,
1720117757,,,100,,,
1467405381,,100,,,,
1598767600,,94,62,,,
1568666980,,,48,,,
1548377534,,,100,,,
1770586711,,,,100,,
1093909657,,100,,,,
1831385939,,99,,100,,
1003809849,,100,,,,
1306891957,,100,,,,
1669686515,,99,,,,
1891907770,,98,68,,,
1811107121,,100,,,,
1922103449,,,100,,,
1255497533,,91,,,,
1881695542,,,47,,,
1407960917,,100,100,,,
1881744894,,100,,,,
1043247380,,100,100,100,,
1659373256,,90,43,,,
1184687840,,100,,,,
1568741700,,100,,100,,
1609289701,,,100,,,
1972795755,,94,,,,
1003112947,,100,100,,,
1396166161,,100,100,,,
1447677562,,100,100,,,
1316379662,,,96,,,
1104242825,,89,19,,,
1346683554,,86,94,,,
1992147086,,100,,,,
1588822134,,95,19,,,
1629224290,,83,50,,,
1679912505,,93,,,,
1861703563,,95,28,,,
1104263433,,,100,,,
1235363813,,100,100,,,
1194959585,,100,,,,
1245435213,,84,41,,,
1629232129,,90,,,,
1548442627,,97,,,,
1659517902,,,0,,,
1407296296,,100,,,,
1003152406,,,100,,,
1205068012,,,98,,,
1033451646,,90,,,,
1144509654,,99,,,,
1609123371,,,100,,,
1215283304,,85,62,,,
1134476450,,,94,,,
1306042296,,100,,,,
1598010050,,,95,,,
1871844696,,,71,,,
1023367836,,,29,,,
1528208774,,100,100,,,
1568667269,,99,45,,,
1689910838,100,100,,,,
1972867778,,100,,78,,
1063649937,,77,52,,,
1831448513,,,57,,,
1922012871,,86,26,,,
1326302589,,100,,,,
1871512616,,100,100,,,
1407103468,,,87,,,
1487900239,,,99,,,
1164658555,0,94,,,,
1649244054,,100,,,,
1205879491,,100,,,,
1790073054,,,87,,,
1740551712,,96,38,,,
1023254984,0,,,,,
1730446758,100,100,100,100,,
1568418259,,81,82,49,,
1659673192,,,100,,,
1972763530,,100,,,,
1205124419,,,100,,,
1306132352,,,60,,,
1023307220,,,100,,,
1205972262,,100,,,,
1508140658,100,,,,,
1144424888,,25,50,,,
1225067754,,,85,,,
1659318244,,100,,,,
1154466910,,,,100,,
1275597676,,,97,,,
1407025158,,,96,,,
1699064956,,,93,,,
1285818591,,91,34,,,
1962590612,,,100,,,
1184669095,,100,,,,
1891883062,100,100,,,,
1871571331,,,,100,,
1831491596,,,,100,,
1881990604,,,76,,,
1972803856,,88,67,,,
1700858958,,100,94,,,
1881678811,,100,100,,,
1013930296,,99,,,,
1447245451,,,100,,,
1821183740,,,,100,,
1881618049,,,100,,,
1780840454,,,100,,,
1942325279,,,,84,,
1447563978,,,85,,,
1619196037,,,56,,,
1194770347,,,100,,,
1417986878,,,100,,,
1619966223,100,100,100,,,95
1114013034,,85,9,,,
1245563972,,,100,,,
1518937713,,,99,,,
1063494227,,100,,,,
1134188725,,,100,100,,
1053317925,,100,,,,
1275530917,,100,100,,,
1558351601,,100,,100,,
1376541813,,95,,,,
1881687432,,99,,,,
1942267646,,99,,,,
1720084700,,100,,,,
1902866130,,100,,,,
1699745596,,,92,,,
1023013315,,96,,,,
1093806192,,,,100,,
1588663736,0,96,43,,90,
1700088820,,,100,,,
1851497796,,,63,,,
1326002734,,100,,,,
1578571071,,,100,,,
1578501052,,,100,,,
1427054436,,100,,,,
1043230857,,100,84,,,
1407819030,0,94,51,,,
1376516260,,100,100,,,
1154367225,,100,,,,
1275586885,,100,49,94,,
1417915281,,96,,,,
1841235686,,31,17,13,,
1316994098,,100,,,,
1710934336,100,100,100,100,,
1821073917,,100,98,,,
1275599953,,,,,,71
1710926126,,100,,,,
1033152145,,77,37,,,
1740274885,,100,,,,
1255469730,,100,,,,
1861496853,,100,,,,
1023047529,,,100,,,
1174507479,,,100,,,
1023003399,,100,,,,
1750465845,,100,,,,
1578569794,,,100,,,
1043275233,,99,,,,
1942340302,,,91,,,
1225089477,,100,,,,
1831154038,,100,,,,
1477589778,,100,,,,
1033146154,,100,,100,,
1689667875,,100,,97,,
1710046040,,,,93,,
1437291002,0,,,,,
1609891092,,100,,,,
1144209669,,100,100,,,
1629193321,,71,28,,,
1225029945,,100,33,,,
1790736890,,23,3,,,
1457357790,,100,,,,
1407844616,,100,,,,
1295882033,,100,,,,
1992703805,,45,34,,,
1417913088,,100,,,,
1083703003,,94,68,,,
1194760488,,99,,,,
1962479576,,,100,,,
1003877721,,100,,,,
1205905106,,,78,,,
1902879588,,,100,,,
1316985898,0,86,42,,,84
1962450601,,,100,,,
1538182761,,88,,,,
1447355029,,38,28,,,
1447248422,100,,,,,
1356444541,,,,99,,
1215961693,,99,99,,,
1467442558,,89,,,,81
1932182516,,,100,,,
1275526154,,100,,,,
1467415679,,100,99,,,
1962404988,,,100,,,
1992886667,,100,,,,
1598839813,,89,53,,,
1710987995,,,100,,,
1548268592,,100,6,,,
1588673735,,,,100,,
1861574220,,100,90,,,
1518995877,,94,90,,,
1982816724,,84,2,70,,
1568418887,,,93,,,
1306848817,,78,68,,,
1447227111,,95,47,,,
1053300145,,100,,,,
1003836727,,100,,,,
1518966035,,100,,,,
1932247962,,100,,,,
1730186818,,100,,,,
1285621730,,99,,,,
1962561142,100,97,,,,
1861554826,,,100,,,
1447365747,,100,,,,
1265435077,,100,,,,
1457348740,,,,100,,
1588775902,,,,99,,
1093723322,,90,85,,,
1326008459,,100,,,,
1184733008,,90,42,,100,
1497758791,,96,,,,
1366548232,,0,,,,
1033197819,,90,,,,
1740289446,,97,,,,
1245279512,,,,12,,
1497753925,,96,,,,
1972563310,,100,100,,,
1043214315,,100,,,,
1487623716,,100,98,,,
1801865779,,100,,,,
1760460430,,98,,,,
1730190125,,94,,,,
1053388603,,100,,,,
1083650170,,100,100,,,
1215945597,,,,100,,
1003964883,,95,40,,,
1669552048,,81,,,,
1407866130,,93,40,,,
1043241938,,90,,,,
1417945288,,95,,,,
1689784365,,100,,,,
1659356228,,99,100,100,,
1477510329,,99,,,,
1922007491,0,89,48,,,82
1821049057,,,100,,,
1881696805,,,93,,,
1164539763,,100,,,,
1780662833,,100,,,,
1447340617,,94,,,,
1710912209,,94,72,49,,
1316962251,,100,100,,,
1508843434,,97,,,,
1700843778,,100,100,100,,
1366429755,,99,,,,
1881773307,,75,,,,84
1093736571,,100,,,,
1073686713,0,100,52,,,
1710092267,100,100,,,,
1114033032,,,,21,,
1033182894,,87,,,,
1538116330,,100,,,,
1669426961,0,86,46,,,
1215994421,,92,,,,
1770529323,,96,58,,,
1407808694,,100,,,,
1922000181,,100,,,,85
1750378709,,100,,,,
1164474680,,95,,,,
1679565444,,100,,,,
1467408096,,,51,,,
1831257443,,100,,,,
1457352999,,99,,100,,
1659374734,,97,100,,,
1194781542,,,0,,,
1780601252,,,,15,,
1457370280,,100,100,,,
1205814019,,100,,,,
1891706503,,100,,,,
1386634905,,100,97,100,,
1801815246,,100,,,,
1245266600,,100,,,,
1821055732,0,,,,,
1275598633,,100,,,,
1831268903,,100,,,,
1073612107,,100,,,,
1497750301,,100,60,,,
1295774131,,100,,,,
1841423753,,100,,,,
1528389426,,,100,,,
1235442146,,,79,,,
1205899127,,98,67,78,,
1508837568,,,,,,98
1659377315,100,,,,,
1225037625,,,95,,,
1659381408,,99,,,,
1033421672,,,23,,,
1649271040,0,100,43,,,
1891702163,,100,,,,
1851368096,,,100,,,
1639175482,100,,,,,
1235124785,0,100,38,,,78
1710209481,,,100,,,
1154355865,,95,38,,,
1952544314,,,100,,,
1265469167,,92,46,,,
1558353417,,100,,,,
1205911674,100,,,,,
1871545574,,100,100,,,
1508882127,,100,,,,
1336370741,,,0,,,
1609021831,,100,,,,
1225029374,,,16,,,
1336149905,,100,,,,
1497743066,,100,100,,,
1174529705,,100,,,,
1861426413,,100,,,,
1003868902,,99,97,100,,
1043286214,,98,22,,,
1568445435,,97,,,,
1124213012,,,,,,100
1578564787,,100,100,,,
1164664397,,,98,,,
1114927332,,95,,,,
1831194257,,97,,,,
1104065952,,,50,,,
1376670612,,,100,,,
1598897589,,,95,,,
1861591711,,100,,,,
1922289628,,100,,,,
1013112697,,100,,,,
1184835639,,95,,,,
1144474636,,100,,,,
1154597300,,100,,,,
1740346725,,76,46,,,
1558495283,,,97,100,,
1740397116,,,98,,,
1912169459,100,,,,,
1417083189,,,100,,,
1366616807,,88,,,,
1346245388,,90,,,,
1578571881,,100,,,100,
1316195647,,100,,100,,
1780656678,,100,100,,,
1699888354,,,100,,,
1912174608,,75,51,,,
1093871279,,93,,,,
1306997093,,100,,,,
1326249467,,,42,,,
1215066873,,100,39,,,
1043466519,,,19,,,
1902912819,,100,,,,
1720074982,,98,,,,
1194718999,,100,,,,
1205962495,,80,24,,,
1518054154,,,90,,,
1699977520,0,,,,,
1457458648,,98,100,,,
1114107810,,100,99,,,
1952463887,,100,,,,
1164496055,,,100,,,
1083805683,,99,48,,,
1710195342,,100,96,96,,
1841303534,,100,,,,
1396702486,,99,98,100,,
1942470794,,100,,,,75
1518121615,,100,,,,
1811187446,,68,51,,,
1154586089,,100,,77,,
1609866987,,100,,,,
1033156617,,,11,,,
1619970126,,,29,,,
1144216631,,100,,,,
1750361168,,100,,,,
1811902257,,100,,,,
1033391362,,99,,,,
1851370944,,99,,,,90
1770630733,,100,0,,,
1295848182,,100,99,,,
1770707598,,,,97,,
1801817572,0,97,43,,,
1982802112,,100,,,,
1548355837,,,79,,,
1225031255,,99,,,,
1962402479,,,100,,,
1497755243,,100,,,,
1770692022,,100,,,,
1780688705,,,,,,99
1689878902,,100,,,,
1134106396,,100,,,,
1881768596,,100,,,,
1891783163,,100,,,,
1891709804,,97,,,,
1518189471,,91,50,,100,83
1821062803,,100,,,,
1669407128,,100,,,,
1891759692,,63,,,,
1982898474,,,25,,,
1477558963,,100,99,,,
1417148131,,,98,100,,
1740408731,,100,,96,,
1659395937,,97,,,,
1134266810,6,99,,99,,
1518917715,,,100,,,
1639100043,,,99,,,
1265481303,,100,,,,
1477535904,,91,77,37,,
1588667414,,99,,,,
1407853831,,,1,1,,
1568875896,,,100,,,
1316347123,,,,,,68
1134433717,,,,97,,
1649681396,,,0,,,
1396024477,,91,92,88,,
1821253956,,94,49,,,
1275963076,,,41,,,
1053734574,,100,25,,,
1043658743,,,92,,,
1649439266,,88,,,,
1336345941,,100,,,,
1699109371,,100,100,,,
1942632930,,,97,,,
1457784886,,,100,,,
1912338336,,,100,,,
1689893927,,,,,,100
1346588969,,,100,,,
1518305770,,,92,,,
1639229180,,,95,,,
1578812178,,100,,,,
1942528724,,100,,,,
1184882748,,100,,,,
1609188945,,99,93,,,
1588004592,,100,,,,
1104264597,,,36,,,
1235473679,94,,,,,
1982892923,,,,100,,
1578707261,,97,,,,
1467713214,,100,,,,
1740332980,,100,95,100,,
1164773529,,,100,,,
1356492482,,100,62,,,
1750511523,,,,100,,
1215284070,,,,100,,
1114218039,100,,,,,
1023363868,,,91,,,
1811275514,,100,,,,
1992910319,,,,100,,
1316229628,,99,,95,,
1417222316,,,44,,,
1457508731,,100,,,,
1811945371,,,,100,,
1306971593,,100,100,,,
1548559743,,17,,,,
1649491978,,95,,,,
1992902381,,100,,,,
1114157112,88,100,91,,,
1043471378,,89,,100,,
1447436464,,95,,,,
1265720247,,100,,,,
1174574008,,100,,,,
1720388846,,100,,,,
1235231168,,100,,,,
1114910213,,100,,,,
1396956876,,,96,,,
1467588640,,87,,,,
1790892289,,100,,,,
1871661504,100,,,,,
1770549560,,100,,,,
1285674093,,,0,,,
1457475303,,100,,,,
1285940122,,,5,,,
1336277607,,99,71,,,
1194754879,,100,,,,
1629208152,,100,100,,,
1265766349,,,100,,,
1356580807,,,18,,,
1366415150,,100,67,92,,
1245276039,,100,100,,,
1700942562,,67,58,,,
1912997990,,100,,,,
1679758155,,100,,,,
1316929797,0,100,37,,,82
1316943947,,96,,,,
1700812591,,100,,,,
1801826748,,100,,,,
1992854269,,100,,,,
1578559670,92,100,,,,
1780636514,,98,,,,95
1255347852,,100,,80,,
1437142957,,100,,,,
1053319897,,,99,,,
1821075219,,100,,,,
1245203033,,96,31,,,88
1760424733,,100,78,,,
1972532497,,100,63,,,
1992788442,,100,98,,,
1417954124,,100,,,,
1558367367,,100,63,,,
1467484527,,100,99,99,98,
1083668180,,95,,,,
1073582540,,100,,,,
1124099502,,100,,42,,
1437116472,,,,22,,
1487609665,,,92,,,
1427076595,,100,,,,
1568414811,,100,,,,
1215948633,,,100,,,
1225084593,,94,51,,,
1023070893,,89,58,60,,
1891770111,,99,,,,
1336195007,100,,,,,
1720035132,,100,100,,,
1609924174,,100,,,,
1164539920,,100,91,,,
1568421451,99,96,91,,,
1205878261,,100,55,,,
1033185863,,94,,,,
1578551966,,100,100,,,
1548375967,,99,,,,
1386649820,,100,,,,
1942242797,,100,,,,
1760430235,,87,,,,
1932162641,,100,,,,
1972580157,,100,18,21,,
1023070257,,93,51,,,
1205848033,,99,100,,,
1417026113,,,100,,,
1073556429,,100,,,,
1083603203,,99,72,100,,
1174572747,,,60,,,
1245270255,,,100,,,
1023044948,,,100,,,
1043238876,,100,,,,
1023063922,,100,92,,,
1144242546,,91,,,,
1760432405,,100,,,,
1508818113,,100,,,,
1962445403,,100,,,,
1093732968,,,100,,,
1366487993,96,100,100,,,
1275582900,,97,,,,
1467462812,,92,43,53,,
1477501609,,98,99,,,
1053417360,,100,51,,,
1568496172,,100,100,,,
1659360931,,98,100,,,
1710931654,,99,,,,
1316018641,,100,61,,,
1255382909,,100,72,84,,
1407810823,,,75,,,
1538299540,,,99,,,
1194749150,,100,49,,,73
1265479398,,,77,,,
1598716110,,,100,,,
1770558413,,70,69,,,
1861598765,,100,,,,
1689620437,,100,,,,
1083618607,,100,91,,,
1871687970,,,98,,,
1821036856,,,,100,,
1942312947,100,100,,,,
1891769477,,100,,,,
1134158272,,87,29,,,
1831148717,,100,,,,
1043226921,,100,,,,
1629083035,,100,100,,,
1639153752,,100,,,,
1790775153,,,,,,99
1225063571,,95,91,,,
1487699096,,,,,,95
1710065271,,,86,,,
1598798183,98,100,93,,,
1023088952,,96,,,,
1649261371,,63,,,,
1033153689,,,100,,,
1154309060,,100,,,,
1003852724,,,,0,,
1780693440,,,95,,,
1346282340,,,,22,,
1982664595,,79,,,,
1356330807,,,100,,,
1427181908,,100,100,,,
1821064023,,100,,,,
1992743504,,,55,,,
1942258231,,100,,,,
1649240490,100,,,,,
1164565263,,,100,,,
1558365445,,,69,,,
1114925112,,100,,,,
1588687735,,100,,100,100,
1609867175,,100,100,,,
1952353526,,100,4,100,,
1194725275,42,97,91,,,
1790832384,,100,,,,
1831188986,,100,66,71,,
1306805817,,,91,,,
1417998436,,97,,,,
1821039033,,92,,,,
1043203565,,100,,,,
1194702555,,,90,,,
1225005879,,100,92,,,
1265547640,,100,,,,
1679550479,,100,100,,,
1316906050,,100,,,,
1851348445,,94,,,,
1669402475,,100,,,,
1932196938,,100,,100,,
1891791893,,,96,,,
1023079613,,88,59,,,86
1548258692,100,100,,,,
1871589622,,98,,98,,67
1497759039,,92,,,,
1104828078,,100,100,,,
1750385464,,100,,,,
1982703849,,100,,,,
1649261868,,,,100,,
1114095965,,100,98,,,
1578526877,,92,48,,,
1629014279,,100,,,,
1326009275,,100,,,100,
1407880495,,100,,,,
1528074937,,100,100,,,
1922196518,,95,,,,
1598959454,,100,100,,,95
1497743462,,100,,,,
1245257062,,,,,96,
1174553135,,100,,,,
1710976915,,100,33,,,
1619976313,,,100,,,
1861545303,,96,46,,,
1306827753,,95,92,,,
1629094834,,,,,,98
1811996481,,97,,,,
1851397244,,100,,,,
1194851428,,,47,,,
1568425403,,100,,,,
1861467474,,100,,,,
1043284656,,,,,,91
1558383182,,,97,,,
1750382644,,100,,,,
1285653477,,,99,,,
1568487296,,,100,,,
1700878428,,96,,,,
1235345851,,100,100,,,
1447216866,,80,,,,
1003843921,,,48,,,
1235169285,,99,,,,
1679663660,,95,,,,
1598823288,,,100,,,
1518988955,,,100,,,
1619962545,,100,100,,100,
1083632640,,100,,,,
1235100520,,100,,,,
1104919158,,100,,,,
1114990033,,100,,,,
1538149414,,100,,,,
1841380474,,100,,,,
1194755447,,100,100,,,
1346244118,,100,,,,
1033177829,,,76,,,
1255424099,,100,94,,,
1194712786,,100,,,,
1710979653,,61,34,,,
1881678282,,95,37,100,,
1598766925,,100,,,,
1649262692,,99,,,,
1750383923,,,76,,,
1417951062,,100,,,,93
1558365023,100,100,,,,
1154318665,,100,,,,
1013936459,,,,100,,
1134122633,,66,,,,
1558331280,,100,,,,
1295866234,,,100,,,
1376653352,,86,,,,
1386846988,,98,,,,
1912962275,,,78,,,
1649362799,,89,72,,,
1558332692,,,,95,,
1093874893,,100,,,,
1639248396,,,100,,,
1538367008,,100,,,,
1124126107,,100,100,,,
1417911827,,100,,,,
1083662605,,95,100,100,,
1851354203,,73,,,,
1346223138,,100,25,,,
1609845809,,100,,,,
1972593366,,,,,,90
1831181437,,100,,,,
1134190747,,100,,,,
1932195633,,100,,,,
1073602751,,100,,,,
1649230517,,100,63,,,
1720399694,,,100,,,
1497069520,,,100,,,
1134100605,,100,,,,
1346240488,,100,84,,98,69
1518954593,,100,95,,,
1962444802,,100,99,,,
1295991396,,100,,,,
1962444166,,100,75,100,,
1659377851,,100,,83,,
1134196454,,100,100,,,
1205822673,,100,,,,
1598744005,,100,,,,
1861513251,,99,100,,,
1194702324,,100,,,,
1558336065,,71,11,5,,
1093784712,,100,,,100,
1902898331,0,69,46,,,
1245201847,,,,0,,
1174501886,,100,100,,,
